S,Curvature,Collision_Distance,Pitch,Roll
272.346,0,0.4,4.99877,nan
272.746,0,0.4,0.182165,nan
273.146,0,0.4,-2.9485,nan
273.546,0,0.565685,3.29031,nan
273.946,1.58114,0.4,nan,nan
274.512,1.58114,0.4,-6.69564,nan
274.912,0,0.565685,0.334334,nan
275.312,0,0.4,-0.471417,nan
275.712,0,0.4,4.02723,nan
276.112,0,0.4,14.5633,nan
276.512,0,0.4,7.35079,nan
276.912,1.58114,0.4,nan,nan
277.477,1.58114,0.4,-9.86737,nan
277.877,0,0.4,2.63915,nan
278.277,0,0.4,7.14893,nan
278.677,0,0.4,1.04904,nan
279.077,0,0.4,0.481959,nan
279.477,0,0.4,0.157702,nan
279.877,0,0.4,-5.79648,nan
280.277,1.58114,0.4,nan,nan
280.843,1.58114,0.4,-0.289787,nan
281.243,0,0.4,-0.17559,nan
281.643,0,0.4,1.69282,nan
282.043,0,0.565685,3.77848,nan
282.443,0,0.4,2.03454,nan
282.843,1.58114,0.4,nan,nan
283.409,1.58114,0.4,-0.256438,nan
283.809,0,0.4,0.409284,nan
284.209,0,0.4,0.131851,nan
284.609,0,0.4,0.144324,nan
285.009,0,0.4,0.538301,nan
285.409,0,0.4,-1.56359,nan
285.809,1.58114,0.4,nan,nan
286.374,1.58114,0.4,-2.41275,nan
286.774,0,0.4,-0.349616,nan
287.174,0,0.4,0.992414,nan
287.574,0,0.4,3.14413,nan
287.974,0,0.4,9.40951,nan
288.374,0,0.4,23.9722,nan
288.774,1.58114,0.4,nan,nan
289.34,1.58114,0.4,-0.19821,nan
289.74,0,0.4,0.695792,nan
290.14,0,0.4,1.53158,nan
290.54,0,0.4,2.44621,nan
290.94,0,0.565685,2.42189,nan
291.34,0,0.4,1.38917,nan
291.74,1.58114,0.4,nan,nan
292.306,1.58114,0.4,-22.8433,nan
292.706,0,0.4,0.792944,nan
293.106,0,0.4,1.77475,nan
293.506,0,0.4,1.55885,nan
293.906,0,0.4,2.38374,nan
294.306,1.58114,0.4,nan,nan
294.871,1.58114,0.4,-3.05171,nan
295.271,0,0.4,0.592665,nan
295.671,0,0.4,0.846425,nan
296.071,0,0.4,0.334944,nan
296.471,0,0.565685,1.06455,nan
296.871,0,0.4,1.49959,nan
297.271,0,0.4,8.90618,nan
297.671,1.58114,0.4,nan,nan
298.237,1.58114,0.4,-4.54032,nan
298.637,0,0.4,0.45089,nan
299.037,0,0.4,3.20603,nan
299.437,0,0.4,8.44965,nan
299.837,1.58114,0.4,nan,nan
300.403,1.58114,0.4,-1.61724,nan
300.803,0,0.565685,0.702173,nan
301.203,0,0.8,2.44499,28.1003
301.603,0,0.8,6.61936,21.0855
302.003,0,0.8,6.08138,13.9009
302.403,0,0.565685,8.33792,8.97742
302.803,0,0.4,10.7986,17.487
303.203,0,0.4,23.7575,33.8598
303.603,1.58114,0.4,2.10371,39.4016
304.169,1.58114,0.4,-8.70493,38.5061
304.569,1.58114,0.4,-7.5525,36.5067
305.134,1.58114,0.4,-3.54959,59.1865
305.534,1.58114,0.565685,-7.79312,60.426
306.1,1.88595e-13,0.4,-11.7554,51.5639
306.666,1.58114,0.4,-0.285759,27.344
307.066,0,0.565685,0.0926389,46.0859
307.466,0,0.8,0.620875,25.0168
307.866,0,0.894427,0.513214,21.937
308.266,0,0.8,0.400693,36.495
308.666,0,0.8,2.59029,57.047
309.066,0,0.894427,7.87243,52.6005
309.466,0,0.8,7.69962,48.9691
309.866,1.58114,0.4,-11.616,44.5603
310.431,1.58114,0.4,-3.52035,65.7017
310.831,0,0.4,8.43674,56.1325
311.231,0,0.4,10.5224,59.7316
311.631,0,0.4,19.067,36.8832
312.031,0,0.4,22.3689,11.2278
312.431,0,0.565685,22.138,2.85089
312.831,0,0.565685,12.2639,20.3262
313.231,1.58114,0.4,-25.769,38.0507
313.797,1.58114,0.4,-6.49703,44.2795
314.197,1.58114,0.4,-10.017,29.3578
314.763,1.58114,0.4,-9.90891,13.5394
315.163,0,0.4,13.6886,20.6321
315.563,0,0.4,12.701,7.54302
315.963,0,0.565685,16.8288,0.0228268
316.363,0,0.8,11.6795,10.4562
316.763,0,0.8,16.5428,24.8484
317.163,0,0.565685,31.9539,38.9524
317.563,1.58114,0.4,2.50379,40.7659
318.128,6.25584e-14,0.4,-12.3123,27.1589
318.694,1.58114,0.4,-12.2047,43.2445
319.094,0,0.4,8.84211,31.9412
319.494,0,0.4,10.5942,50.6121
319.894,0,0.4,13.676,30.0134
320.294,0,0.4,8.18246,16.8051
320.694,0,0.4,5.12917,33.0822
321.094,1.58114,0.4,-28.4212,32.5061
321.66,1.58114,0.4,-13.5959,1.48061
322.06,0,0.4,8.00862,6.89655
322.46,0,0.4,5.81215,6.31635
322.86,0,0.4,4.32916,6.37662
323.26,0,0.4,3.11747,3.91003
323.66,0,0.565685,4.40423,21.5226
324.06,0,0.894427,19.4029,42.6223
324.46,0,0.8,14.0976,26.5538
324.86,1.58114,0.8,11.6122,3.0547
325.425,1.25423e-13,0.4,-23.9533,44.7252
325.991,1.58114,0.4,-8.6834,51.3038
326.391,0,0.4,24.0095,48.0206
326.791,0,0.4,22.1144,37.7244
327.191,0,0.4,15.5192,14.8151
327.591,1.58114,0.4,-6.4045,28.8504
328.157,6.2865e-14,0.4,-24.0432,32.3424
328.722,1.58114,0.4,-10.1064,36.9747
329.122,0,0.4,19.7583,29.1054
329.522,0,0.565685,7.38459,23.5724
329.922,0,0.565685,7.89494,26.0689
330.322,1.58114,0.4,-9.38201,29.8618
330.888,1.58114,0.4,-21.4438,36.6883
331.288,1.58114,0.4,-15.4852,23.872
331.854,1.58114,0.4,-6.54989,2.42635
332.254,1.58114,0.4,-9.04491,27.304
332.82,1.58114,0.4,-10.3746,61.5203
333.22,1.58114,0.4,-12.8274,35.5986
333.785,6.25584e-14,0.4,-17.5577,57.6161
334.351,1.58114,0.4,-0.380871,32.3562
334.751,0,0.4,2.58011,51.1591
335.151,0,0.565685,4.79328,23.3729
335.551,0,0.8,5.86553,10.8363
335.951,0,0.894427,9.57779,9.23322
336.351,0,1.13137,10.5539,11.8736
336.751,0,1.26491,8.70353,10.7919
337.151,0,1.2,8.91431,12.9137
337.551,0,1.13137,13.1644,11.7892
337.951,0,0.894427,26.7377,17.4782
338.351,0,0.565685,27.8455,27.162
338.751,1.58114,0.4,-5.60628,21.1991
339.317,1.58114,0.4,-9.57493,36.9579
339.717,1.58114,0.4,-15.0867,47.9531
340.282,0,0.4,-22.8714,67.5173
340.848,1.58114,0.4,-3.74256,70.496
341.248,0,0.4,1.90622,78.1953
341.648,1.58114,0.4,-8.87418,78.2685
342.214,1.58114,0.4,-4.72714,32.4909
342.614,0,0.565685,-0.0189183,43.8455
343.014,0,0.8,1.36143,21.2104
343.414,0,0.894427,0.554219,22.757
343.814,0,1.13137,0.886931,36.0896
344.214,0,1.13137,2.91635,46.3446
344.614,0,0.894427,4.65684,46.3782
345.014,0,0.565685,9.16105,46.328
345.414,0,0.4,8.85874,47.0431
345.814,0,0.4,11.3194,25.6624
346.214,0,0.565685,23.0066,4.97565
346.614,1.58114,0.4,-26.7592,-1.23604
347.179,1.58114,0.4,-22.2075,56.3214
347.579,1.58114,0.4,-16.4016,56.4795
348.145,1.58114,0.4,-2.69587,70.7806
348.545,0,0.4,3.37484,66.0544
348.945,0,0.4,7.01237,55.833
349.345,0,0.565685,7.00832,35.7001
349.745,0,0.4,6.65353,21.5216
350.145,1.58114,0.4,-28.2808,-2.04075
350.711,1.25423e-13,0.894427,-25.5346,18.5889
351.276,6.2865e-14,1.44222,-10.7406,6.2503
351.842,6.2865e-14,1.78885,-1.29233,-1.101
352.408,1.25423e-13,2.03961,0.253404,0.810802
352.973,1.2573e-13,2.4,-1.07005,0.919645
353.539,1.25423e-13,2.56125,-0.163976,-0.651884
354.105,6.2865e-14,2.68328,4.20365,-0.307695
354.67,6.2865e-14,2.88444,6.59993,-0.236932
355.236,1.25423e-13,2.88444,-0.340956,0.0671993
355.802,1.2573e-13,2.82843,-1.63291,5.87043
356.368,1.25423e-13,2.68328,-0.764959,5.78538
356.933,6.2865e-14,2.56125,2.57878,0.726922
357.499,6.2865e-14,2.52982,2.93993,-1.0354
358.065,1.25423e-13,2.33238,-0.871914,1.80355
358.63,1.2573e-13,2.15407,-4.66853,3.11904
359.196,1.25423e-13,2,1.25636,-0.545306
359.762,6.2865e-14,2,0.141704,-1.82646
360.327,6.2865e-14,2,0.134013,-0.456138
360.893,1.25423e-13,2,-2.54222,0.15612
361.459,1.2573e-13,2,-4.95767,1.20103
362.024,9.41442e-14,2,-3.62854,1.39167
362.59,3.15858e-14,1.6,1.92475,-0.396726
363.156,1.57009e-13,1.2,-0.883381,-0.226034
363.721,1.57009e-13,0.8,-0.326375,-0.278397
364.287,1.2573e-13,0.4,0.790844,nan
364.853,9.41442e-14,0.4,0.636915,nan
365.418,3.15858e-14,0.4,0.185248,nan
365.984,1.57009e-13,0.8,-0.875791,-1.23194
366.55,1.57009e-13,1.2,-1.43294,-0.957255
367.116,1.2573e-13,1.6,0.0901252,-1.63889
367.681,9.41442e-14,1.6,0.548566,-1.68662
368.247,3.15858e-14,1.2,-0.604578,0.862124
368.813,1.57009e-13,0.8,-0.663826,1.58668
369.378,1.57009e-13,0.565685,1.41276,0.581505
369.944,1.2573e-13,0.565685,0.50503,nan
370.51,9.41442e-14,0.8,-0.394905,-3.13514
371.075,3.15858e-14,1.2,-0.143305,-0.655326
371.641,1.57009e-13,1.6,1.86635,3.11135
372.207,1.57009e-13,2,0.821215,3.54652
372.772,1.2573e-13,2.03961,1.89553,2.87551
373.338,9.41442e-14,1.6,1.55783,-0.807047
373.904,3.15858e-14,1.26491,1.12906,-0.916884
374.469,1.57009e-13,1.13137,0.498125,0.330534
375.035,1.57009e-13,1.26491,0.300369,-2.4579
375.601,1.2573e-13,1.6,-1.7861,-2.72856
376.167,9.41442e-14,2,-1.21269,1.37094
376.732,3.15858e-14,2.15407,1.69373,5.161
377.298,1.57009e-13,2.43311,-0.0755136,5.11003
377.864,1.57009e-13,2.8,-0.263456,3.75664
378.429,1.2573e-13,3.2,0.550133,1.89122
378.995,9.41442e-14,2.82843,0.0335233,1.12273
379.561,3.15858e-14,2.4,1.74358,1.04353
380.126,1.57009e-13,2,0.127821,-1.9002
380.692,1.57009e-13,1.64924,-0.976499,-3.88685
381.258,1.2573e-13,1.44222,1.1623,-1.01483
381.823,9.41442e-14,1.44222,2.31772,4.77321
382.389,3.15858e-14,1.44222,1.31206,1.031
382.955,1.57009e-13,1.64924,-0.480075,1.7448
383.52,1.57009e-13,2,-1.57121,4.92928
384.086,1.2573e-13,2,2.08889,-5.97054
384.652,9.41442e-14,1.64924,-1.83127,-7.82229
385.217,3.15858e-14,1.44222,0.391498,11.1767
385.783,1.57009e-13,1.44222,9.37923,9.05942
386.349,1.57009e-13,1.2,1.52497,1.38792
386.915,1.2573e-13,0.8,3.97686,14.271
387.48,9.41442e-14,0.4,4.17881,10.9714
388.046,3.15858e-14,0.4,3.76992,24.3918
388.612,1.57009e-13,0.4,-1.00608,16.596
389.177,1.57009e-13,0.8,5.04694,13.4737
389.743,1.2573e-13,0.4,-4.63535,10.6767
390.309,9.41442e-14,0.4,9.81144,-9.29345
390.874,3.15858e-14,0.4,15.3052,-8.04722
391.44,1.58114,0.894427,6.6216,-13.1366
391.84,0,1.13137,2.98407,2.63191
392.24,0,0.894427,6.70511,12.9727
392.64,0,0.8,3.7029,22.0592
393.04,0,0.565685,-3.86831,22.1813
393.44,0,0.4,-1.17514,21.1977
393.84,0,0.565685,3.26215,28.2551
394.24,0,0.8,-1.59814,34.4352
394.64,0,0.565685,-8.45184,26.454
395.04,0,0.4,-10.5171,21.5239
395.44,1.58114,0.4,-4.93233,6.09147
396.006,1.57009e-13,0.4,28.294,30.939
396.571,1.58114,0.4,-0.781793,28.295
396.971,1.58114,0.4,2.65899,66.6773
397.537,1.58114,0.4,-9.76417,87.889
397.937,1.58114,0.4,-12.1945,64.7268
398.503,1.58114,0.4,8.404,39.8309
398.903,0,0.8,-37.9879,7.66995
399.303,0,1.2,-23.8605,5.63771
399.703,1.58114,1.13137,15.3559,6.46716
400.268,1.58114,0.565685,26.739,7.31585
400.668,0,0.4,-14.341,20.0269
401.068,0,0.4,-7.50365,27.9628
401.468,1.58114,0.4,27.8707,21.1066
402.034,1.58114,0.4,12.5279,61.4246
402.434,0,0.4,-7.62415,69.4462
402.834,1.58114,0.4,6.22326,69.6857
403.4,1.58114,0.4,2.69553,76.7246
403.8,0,0.4,-27.931,64.2218
404.2,1.58114,0.4,1.90522,66.1352
404.766,9.41442e-14,0.4,5.29091,62.8872
405.331,1.58114,0.4,-11.1476,43.24
405.731,0,0.8,-36.32,22.5428
406.131,0,1.2,-21.2047,15.026
406.531,0,1.6,-16.7494,15.1429
406.931,0,1.6,-8.70116,23.7232
407.331,0,1.64924,-4.2259,15.8281
407.731,0,1.78885,-3.82998,6.31236
408.131,0,2,-3.84859,8.86771
408.531,0,2,-2.43,11.3951
408.931,0,2.03961,-1.53615,13.7607
409.331,1.58114,2,-3.11722,16.0179
409.897,1.58114,1.6,-3.87855,10.3576
410.297,0,1.6,-2.28832,10.2698
410.697,0,1.44222,-0.913734,2.58384
411.097,0,1.13137,-0.987522,-0.583622
411.497,0,0.894427,-4.35642,1.22048
411.897,0,0.8,-1.22773,0.951234
412.297,0,0.8,2.08071,7.38068
412.697,0,0.8,7.52843,16.0752
413.097,0,0.8,10.4778,44.3982
413.497,0,0.8,6.97061,72.7156
413.897,0,0.8,7.13209,62.0389
414.297,0,0.565685,3.67298,55.292
414.697,0,0.4,3.84199,53.7807
415.097,1.58114,0.4,0.716195,51.0514
415.663,1.57009e-13,0.4,3.01515,54.8404
416.228,1.2573e-13,0.4,4.64364,43.6382
416.794,9.41442e-14,0.4,-2.14537,36.4735
417.36,3.15858e-14,0.8,-9.76905,13.5115
417.925,1.57009e-13,0.4,-2.49287,-21.7262
418.491,1.57009e-13,0.4,-nan,-23.2843
419.057,1.2573e-13,0.565685,-nan,23.7399
419.622,9.41442e-14,0.565685,-nan,7.55419
420.188,3.15858e-14,0.565685,-nan,-17.3449
420.754,1.58114,0.565685,-nan,-nan
421.154,0,0.4,-nan,-nan
421.554,0,0.4,-nan,-nan
421.954,1.58114,0.4,-nan,-nan
422.519,1.58114,0.4,-nan,-nan
422.919,1.58114,0.4,-nan,-nan
423.485,9.41442e-14,0.4,-nan,-nan
424.051,1.58114,0.894427,-nan,-nan
424.451,0,0.894427,-nan,-7.44073
424.851,0,0.8,-nan,-7.78803
425.251,0,0.565685,-nan,-8.43704
425.651,1.58114,0.4,-nan,-8.32399
426.216,1.58114,0.4,-0.846455,49.0965
426.616,1.58114,0.4,-nan,53.5679
427.182,9.41442e-14,0.4,-15.757,56.6293
427.748,1.25423e-13,0.4,-14.1062,47.3442
428.314,1.57009e-13,0.4,-15.4503,41.8486
428.879,1.57009e-13,0.8,-6.67132,26.5841
429.445,3.12792e-14,1.13137,-2.23664,12.8725
430.011,9.41442e-14,1.26491,0.263537,4.32269
430.576,1.25423e-13,1.6,2.72226,-1.43184
431.142,1.57009e-13,2,3.69673,1.05999
431.708,1.57009e-13,2.4,-0.108251,4.62951
432.273,3.12792e-14,2.8,2.92346,-nan
432.839,9.41442e-14,3.2249,0.769571,-nan
433.405,1.25423e-13,3.68782,1.83159,-nan
433.97,1.57009e-13,3.77359,0.239173,1.98976
434.536,1.57009e-13,3.93954,-2.06429,3.05821
435.102,3.12792e-14,4.17612,-2.23642,-nan
435.667,9.41442e-14,4.47214,5.76195,-nan
436.233,1.25423e-13,4.47214,-2.1025,-nan
436.799,1.57009e-13,4.32666,-1.38353,-nan
437.365,1.57009e-13,4.25206,-2.15649,-2.57205
437.93,3.12792e-14,4.25206,0.513953,-3.12396
438.496,9.41442e-14,4.07922,-0.973228,-0.293199
439.062,1.25423e-13,3.79473,-1.13476,-2.33676
439.627,1.57009e-13,3.57771,-0.39102,-6.39838
440.193,1.57009e-13,3.44093,6.01279,-3.17872
440.759,3.12792e-14,3.39411,3.68476,-3.77521
441.324,9.41442e-14,3.44093,4.06021,-7.47514
441.89,1.09784e-13,3.57771,-0.517458,-2.41809
442.456,1.25423e-13,3.57771,-0.381373,-0.776691
443.021,1.58114,3.2249,-1.01739,-6.53523
443.421,0,2.82843,2.15604,-4.04651
443.821,0,2.43311,-2.26698,-6.65846
444.221,0,2.03961,-5.01036,-6.31237
444.621,0,1.64924,-2.04056,-4.0416
445.021,0,1.26491,-0.314735,-4.85727
445.421,0,0.894427,-0.489533,-5.14076
445.821,0,0.565685,-0.151105,-4.02756
446.221,0,0.4,0.434229,-3.43961
446.621,0,0.4,0.0591045,-2.22528
447.021,0,0.4,-2.89671,nan
447.421,0,0.565685,-3.53014,nan
447.821,0,0.4,-0.803364,nan
448.221,0,0.4,nan,nan
448.621,1.58114,0.4,2.8093,nan
449.187,1.4137e-13,0.4,6.31137,nan
449.753,1.4137e-13,0.4,4.33176,nan
450.318,1.2573e-13,0.4,0.198634,nan
450.884,1.58114,0.4,-0.630341,-0.841087
451.284,0,0.4,-1.24239,nan
451.684,1.58114,0.4,-1.26805,2.79221
452.25,1.4137e-13,0.4,6.58892,nan
452.815,1.2573e-13,0.4,2.46167,nan
453.381,1.25423e-13,0.8,-4.82314,nan
453.947,1.2573e-13,1.2,-7.46106,7.653
454.513,1.56396e-14,1.13137,1.78318,-5.76198
455.078,1.4137e-13,1.13137,0.637026,nan
455.644,1.2573e-13,0.8,-0.847022,0.566226
456.21,1.58114,0.4,-4.17764,1.25887
456.61,1.58114,0.4,-4.98589,-1.35062
457.175,1.58114,0.4,-2.35167,4.16742
457.575,0,0.565685,-0.147516,7.36389
457.975,0,0.894427,nan,-0.0690377
458.375,1.58114,1.2,nan,-0.77294
458.941,1.4137e-13,0.894427,-5.551,nan
459.507,1.2573e-13,0.894427,1.23435,nan
460.072,0,0.8,1.03114,nan
460.638,1.25423e-13,0.4,0.54631,nan
461.204,1.4137e-13,0.4,-0.101992,nan
461.769,1.4137e-13,0.8,1.3874,nan
462.335,1.2573e-13,0.894427,0.493055,nan
462.901,0,0.894427,0.671756,nan
463.466,1.25423e-13,0.894427,1.10722,nan
464.032,1.4137e-13,0.8,-0.20166,nan
464.598,1.4137e-13,0.4,-1.01963,nan
465.163,1.58114,0.4,-0.852309,nan
465.563,1.58114,0.565685,nan,nan
466.129,1.25423e-13,0.8,1.29162,nan
466.695,1.2573e-13,0.4,-10.8138,nan
467.261,1.58114,0.4,0.0703942,nan
467.661,1.58114,0.4,-0.434367,nan
468.226,1.56396e-14,0.4,0.955928,nan
468.792,1.58114,0.4,0.274954,nan
469.192,0,0.4,nan,nan
469.592,1.58114,0.4,-0.653064,nan
470.158,1.58114,0.4,-0.72375,nan
470.558,0,0.4,nan,nan
470.958,1.58114,0.4,-0.409007,nan
471.523,1.2573e-13,0.4,0.0513916,nan
472.089,1.58114,0.4,-0.143696,nan
472.489,0,0.4,nan,nan
472.889,1.58114,0.4,0.295538,nan
473.455,1.4137e-13,0.4,nan,nan
474.02,1.2573e-13,0.4,nan,nan
474.586,1.58114,0.4,-0.227269,nan
474.986,0,0.4,nan,nan
475.386,0,0.4,nan,nan
475.786,1.58114,0.4,nan,nan
476.352,1.2573e-13,0.4,nan,nan
476.917,1.09784e-13,0.4,2.015,nan
477.483,1.58114,0.4,1.06532,nan
477.883,1.58114,0.4,0.10151,nan
478.449,1.25423e-13,0.8,0.382107,nan
479.014,1.2573e-13,0.4,-0.730993,nan
479.58,1.58114,0.4,0.42736,nan
479.98,0,0.565685,nan,nan
480.38,0,0.4,nan,nan
480.78,1.58114,0.4,0.642136,nan
481.346,1.4137e-13,0.4,nan,nan
481.912,1.58114,0.4,-0.789723,nan
482.312,0,0.4,4.40822,nan
482.712,0,0.4,6.63788,nan
483.112,0,0.4,2.63752,4.41766
483.512,0,0.4,6.22174,13.2027
483.912,1.58114,0.565685,nan,52.5423
484.477,1.2573e-13,1.13137,0.597228,22.7
485.043,0,1.2,0.438909,10.3293
485.609,1.09784e-13,0.8,-1.6271,6.75143
486.174,1.09784e-13,0.4,-3.57847,55.9282
486.74,1.58114,0.4,2.24823,77.2819
487.14,1.58114,0.4,1.35916,46.6561
487.706,1.58114,0.4,-0.501522,36.519
488.106,0,0.4,36.1825,35.8982
488.506,0,0.565685,52.2437,22.1439
488.906,1.58114,0.565685,-16.5918,35.9104
489.471,1.2573e-13,0.565685,-20.1649,70.8491
490.037,1.56396e-14,0.4,-6.486,97.2822
490.603,1.4137e-13,0.4,-0.522112,67.9735
491.168,1.2573e-13,0.4,-4.42608,46.0185
491.734,1.25423e-13,0.4,-1.83905,61.1719
492.3,1.2573e-13,0.4,-1.86837,67.299
492.865,1.58114,0.4,-0.343026,62.8986
493.265,0,0.565685,-1.39954,66.2614
493.665,0,0.8,3.82474,62.9829
494.065,0,0.8,19.2931,34.1967
494.465,0,0.565685,22.0614,27.2108
494.865,1.58114,0.4,-23.1493,53.4638
495.431,1.58114,0.4,-0.0765444,61.6295
495.831,0,0.4,36.0069,58.8736
496.231,0,0.4,31.481,52.7993
496.631,1.58114,0.4,-12.3549,28.718
497.197,1.58114,0.4,0.39266,72.6811
497.597,1.58114,0.4,-5.2634,53.1285
498.162,1.2573e-13,0.4,-27.288,37.88
498.728,1.58114,0.4,-0.210309,15.083
499.128,0,0.4,-0.287981,34.0465
499.528,0,0.565685,0.174409,9.29749
499.928,0,0.894427,0.71249,7.56094
500.328,0,1.13137,2.06912,11.872
500.728,0,0.894427,13.2961,13.571
501.128,0,0.8,12.9511,20.0483
501.528,0,0.565685,7.35555,30.6685
501.928,0,0.4,0.617583,37.182
502.328,0,0.4,1.13809,31.9555
502.728,1.58114,0.4,-7.51961,52.4777
503.294,1.58114,0.4,-6.22265,28.1254
503.694,0,0.4,2.41262,47.4191
504.094,0,0.4,-1.83891,38.413
504.494,0,0.565685,-1.4616,43.8155
504.894,0,0.8,-0.60214,43.2168
505.294,0,0.8,1.2419,18.0017
505.694,0,0.894427,3.47924,1.0646
506.094,0,0.894427,2.2016,5.90018
506.494,0,0.565685,4.96074,9.25172
506.894,0,0.4,1.19608,7.96293
507.294,1.58114,0.4,0.441601,81.3237
507.86,1.58114,0.4,-0.593461,63.722
508.26,0,0.565685,1.72732,70.5698
508.66,0,0.8,0.512349,36.8274
509.06,0,0.894427,-0.00227373,8.28645
509.46,0,1.13137,-4.33997,6.92553
509.86,0,1.13137,-1.41509,14.5085
510.26,0,0.894427,-2.44975,21.0062
510.66,0,0.8,-2.50362,15.3803
511.06,0,0.8,-0.630124,35.8661
511.46,0,0.8,0.286732,53.6417
511.86,0,0.8,-1.24958,30.4382
512.26,0,0.894427,-1.61665,40.6227
512.66,0,0.8,-0.149249,59.7382
513.06,0,0.894427,1.1864,37.4562
513.46,0,0.894427,1.46884,19.469
513.86,0,0.8,0.886371,9.62747
514.26,0,0.8,-0.959114,26.2642
514.66,0,0.894427,-0.423965,54.988
515.06,0,0.8,0.597819,37.5547
515.46,0,0.8,2.34804,18.0361
515.86,0,0.8,0.374365,8.06323
516.26,0,0.894427,-0.0743322,-0.140137
516.66,0,1.13137,0.453707,5.29624
517.06,0,1.44222,3.47146,4.76596
517.46,0,1.69706,2.15721,-5.14698
517.86,0,1.64924,-0.180903,-4.66925
518.26,0,1.6,0.376903,-0.139721
518.66,0,1.44222,-0.490797,2.64229
519.06,0,1.26491,-2.99806,0.265477
519.46,0,1.2,-1.17518,-2.33193
519.86,0,1.2,0.363093,0.149314
520.26,0,1.2,1.01271,-0.106495
520.66,0,1.26491,-3.37095,0.169736
521.06,0,1.44222,-4.89301,1.28035
521.46,0,1.64924,-0.862568,0.653119
521.86,0,1.78885,0.259294,-3.35577
522.26,0,2,1.43219,-5.20325
522.66,0,2,1.26807,-2.09167
523.06,0,1.69706,0.982089,-0.343081
523.46,0,1.44222,0.72275,-0.46786
523.86,0,1.26491,-0.0753082,-0.316251
524.26,0,1.2,1.20124,-1.01186
524.66,0,0.894427,3.74032,-1.47394
525.06,0,0.565685,2.95236,-2.0218
525.46,0,0.4,2.0348,-4.50397
525.86,1.58114,0.4,-0.0298073,-75.7656
